"","Item_Weight","Item_Fat_ContentLow Fat","Item_Fat_ContentRegular","Item_Visibility","Item_TypeBaking Goods","Item_TypeBreads","Item_TypeBreakfast","Item_TypeCanned","Item_TypeDairy","Item_TypeFrozen Foods","Item_TypeFruits and Vegetables","Item_TypeHard Drinks","Item_TypeHealth and Hygiene","Item_TypeHousehold","Item_TypeMeat","Item_TypeOthers","Item_TypeSeafood","Item_TypeSnack Foods","Item_TypeSoft Drinks","Item_TypeStarchy Foods","Item_MRP","Outlet_Establishment_Year1985","Outlet_Establishment_Year1987","Outlet_Establishment_Year1997","Outlet_Establishment_Year1998","Outlet_Establishment_Year1999","Outlet_Establishment_Year2002","Outlet_Establishment_Year2004","Outlet_Establishment_Year2007","Outlet_Establishment_Year2009","Outlet_SizeOther","Outlet_SizeHigh","Outlet_SizeMedium","Outlet_SizeSmall","Outlet_Location_TypeTi","Outlet_Location_TypeTier 1","Outlet_Location_TypeTier 2","Outlet_Location_TypeTier 3","Outlet_TypeOther","Outlet_TypeGrocery Store","Outlet_TypeSupermarket Type1","Outlet_TypeSupermarket Type2","Outlet_TypeSupermarket Type3"
"6490",15.1,0,1,0.054238448,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.2786,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"6491",5.405,0,1,0.053576661,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,200.5742,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6492",20.35,0,1,0.150947728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,81.0276,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6493",12.6,1,0,0.10818157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,149.605,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6494",5.785,0,1,0.038749536,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,262.0252,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6495",11.8,1,0,0.113790879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,185.3924,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6496",12.6,1,0,0.065313024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47.1402,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6497",12.5,1,0,0.054238448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.102,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6498",6.11,0,1,0.152813518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.6086,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6499",7.105,1,0,0.044771473,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58.2562,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6500",8.5,1,0,0.098083231,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50.3324,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6501",16.7,0,1,0.06121901,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0384,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6502",17.1,0,1,0.047073322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138.6838,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6503",8.325,1,0,0.029953314,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.5138,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6504",15.85,1,0,0.054238448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,55.1956,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6505",12.6,1,0,0.040520754,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,153.934,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6506",12.6,1,0,0.052554508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,190.3504,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6507",12.15,1,0,0.018514652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,252.7698,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6508",15.85,1,0,0.07871426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37.2506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6509",17.1,1,0,0.054197299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.5566,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6510",15.5,1,0,0.103442268,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,144.847,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6511",14.15,1,0,0.095360186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,172.3106,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6512",12.6,1,0,0.053031857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,149.1734,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6513",6.865,1,0,0.013990601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,127.6652,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6514",16.5,0,1,0.066237024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,183.1292,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6515",14.5,1,0,0.089761211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,159.4604,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6516",19.35,0,1,0.01863822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110.2544,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6517",8.51,1,0,0.016176344,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,192.1478,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6518",6.65,1,0,0.089196394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,147.0734,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"6519",7.39,1,0,0.092782895,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,252.6066,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6520",10.895,1,0,0.0358031,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130.3284,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6521",8.63,0,1,0.028271345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,170.5422,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6522",7.75,1,0,0.043238822,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5436,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6523",12.15,1,0,0.037955309,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62.8826,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6524",18.25,1,0,0.089186083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,194.3452,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6525",19.85,1,0,0.044566659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,88.5856,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6526",9.3,1,0,0.028638276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.8136,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6527",12.6,0,1,0.057762301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,237.3564,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6528",5.98,1,0,0.075711199,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55.6614,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6529",12.6,1,0,0.027767577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1592,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6530",7.02,1,0,0.049865399,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82.925,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6531",7.72,1,0,0.052061483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76.7986,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6532",5.925,0,1,0.096387053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.6086,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6533",9.695,0,1,0.128176489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.8404,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6534",12.6,1,0,0.064110725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,122.3414,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6535",15.6,0,1,0.035561344,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,112.1518,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6536",16.7,0,1,0.119647957,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180.9976,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6537",18,0,1,0.238831875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,88.2514,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"6538",12.6,0,1,0.075676339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,190.4846,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6539",20.85,1,0,0.021416681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,104.6306,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6540",12.6,1,0,0.024766802,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,151.0392,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6541",18.7,0,1,0.070691729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,230.201,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6542",12.6,0,1,0.030693309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,228.0352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6543",18.85,1,0,0.055671582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.3284,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6544",11.65,1,0,0.040507228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186.924,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6545",16.5,1,0,0.035626319,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,93.112,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6546",15.6,1,0,0.143688905,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128.1994,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6547",12.3,0,1,0.106542886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.2396,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6548",12.6,0,1,0.208662546,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,231.83,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6549",10.65,1,0,0.024107056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56.6272,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6550",16.2,1,0,0.104058452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,102.499,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6551",10.5,0,1,0.048403392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.2376,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6552",12.6,0,1,0.026391403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,92.812,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6553",7.55,0,1,0.031007381,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.4072,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6554",12.6,1,0,0.150672399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,104.728,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6555",13.35,0,1,0.149598628,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,179.466,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6556",16,1,0,0.077290355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44.5086,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6557",12.6,0,1,0.078758649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,103.0016,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6558",16.85,1,0,0.036359891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90.7488,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6559",8.185,1,0,0.046747071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49.9692,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6560",19.7,1,0,0.054238448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,125.9362,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6561",10.8,1,0,0.041865848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,189.7214,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6562",12.6,0,1,0.031713126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.5764,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6563",16.7,1,0,0.07044068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216.885,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6564",13.1,1,0,0.006087409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185.0898,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6565",14.85,0,1,0.035456465,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,162.2578,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6566",12.6,1,0,0.142107998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,150.3734,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6567",13,0,1,0.030064132,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.022,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6568",12.1,1,0,0.029781363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,146.9444,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6569",11.3,1,0,0.056387854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.4118,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6570",10,1,0,0.038653608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,245.4144,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6571",20.6,1,0,0.083172413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0756,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6572",11.5,0,1,0.020565921,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,86.054,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6573",11.8,1,0,0.008609602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,114.8492,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6574",8.895,1,0,0.121180705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.037,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"6575",9.3,1,0,0.174703862,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,104.0964,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6576",12.6,0,1,0.127800388,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,177.037,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6577",19.1,1,0,0.296713665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,171.8422,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"6578",17.85,1,0,0.018125948,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.9094,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6579",6.445,1,0,0.029859711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.1436,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6580",12.65,1,0,0.116203156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,53.5324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"6581",13.15,1,0,0.09264951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,157.8604,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6582",12.6,1,0,0.081197035,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.7414,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6583",15,1,0,0.049070183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61.9168,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6584",11.65,1,0,0.131394793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.9024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6585",20.1,0,1,0.054238448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,152.2366,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"6586",17.35,1,0,0.054238448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.9016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6587",18.1,1,0,0.022526293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95.0094,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6588",8.5,1,0,0.163838951,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.3324,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"6589",14.1,1,0,0.11349714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1956,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6590",11.8,0,1,0.094185483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,126.2704,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6591",6.035,1,0,0.14113846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155.0998,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6592",12.6,1,0,0.164006137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113.2834,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6593",12.5,1,0,0.17314115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,168.4448,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"6594",20.85,1,0,0.039555016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,116.8808,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6595",14,0,1,0.037580877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,162.6526,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6596",17.25,1,0,0.035064318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,92.412,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6597",11.5,1,0,0.017678008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,129.2626,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6598",6.675,1,0,0.041986639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.2462,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6599",5.8,1,0,0.130955811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90.3172,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"6600",8.895,1,0,0.026492726,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,208.4954,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6601",7.67,1,0,0.185130961,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32.9216,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6602",10.895,1,0,0.026934673,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106.128,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6603",8.21,1,0,0.054238448,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148.2392,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6604",8.575,1,0,0.023866079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107.128,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6605",7.75,1,0,0.043414959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.1436,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6606",12.6,1,0,0.030554947,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6607",12.6,1,0,0.023463124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190.6846,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"6608",12.35,0,1,0.033951827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,197.2426,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6609",17.7,1,0,0.174228338,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,117.1834,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6610",8.52,1,0,0.027169589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,151.0682,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6611",18.2,1,0,0.1630653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43.3086,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6612",12.6,1,0,0.058444176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73.0696,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6613",16,1,0,0.057049301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,225.9404,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"6614",8.63,0,1,0.032960823,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,115.0518,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"6615",10.8,0,1,0.054238448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7138,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6616",18.75,1,0,0.053025371,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,192.5504,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6617",5.78,1,0,0.096306016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.9552,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6618",13.8,0,1,0.014762987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,90.7172,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6619",17.75,0,1,0.067446626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.724,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6620",11.5,0,1,0.042173667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,194.682,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"6621",11.8,1,0,0.008578539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,117.6492,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6622",15.1,1,0,0.056155909,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,140.5496,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"6623",12.6,1,0,0.305305397,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,116.6834,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"6624",8.85,0,1,0.112571187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,122.0388,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"6625",12.6,1,0,0.083221904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,174.5054,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
